StationName,NVG_cluster,PVG_cluster,Neg_Depth,Pos_Depth,Category,TectonicType,logS_AttenuationRF_Neg,logS_AttenuationRF_Pos,dVsCAM22RF_Neg,dVsWINTRF_Neg,dVsCAM22RF_Pos,dVsWINTRF_Pos,Negdep_Isostat_pressure,Posdep_Isostat_pressure,Temperature_N_CAM22,Temperature_N_WINT,T_N_solidus_norm_CAM22,T_N_solidus_norm_WINT,Temperature_P_CAM22,Temperature_P_WINT,T_P_solidus_norm_CAM22,T_P_solidus_norm_WINT,log_omegaGBs,Neg_Depth_scaled,logS_AttenuationRF_Neg_scaled,dVsCAM22RF_Neg_scaled,Negdep_Isostat_pressure_scaled,Temperature_N_CAM22_scaled,T_N_solidus_norm_CAM22_scaled,KMeans_k3,GMM_k3,Agglomerative_k3,KMeans_k4,GMM_k4,Agglomerative_k4,KMeans_k5,GMM_k5,Agglomerative_k5,KMeans_k6,GMM_k6,Agglomerative_k6,KMeans_k7,GMM_k7,Agglomerative_k7,KMeans_k8,GMM_k8,Agglomerative_k8,KMeans_k9,GMM_k9,Agglomerative_k9,KMeans_k10,GMM_k10,Agglomerative_k10,tsne_1,tsne_2
C09A,1,1.0,82.26168418,124.2950839,LVL,3,-5.46954107284546,-5.46829891204834,-3.26231762501553,-14.4444562864771,-2.20775723519121,-1.84334539970149,26.7573936385256,41.0635902379212,1350.59752779186,1350.00762739023,0.962949977481831,0.962529389877619,1375.92179286852,1398.01507366468,0.89578241723211,0.910166063583773,13.1263450388305,-0.7588974167525214,0.3651391259195614,-0.8730944864177018,-0.7774555240734223,0.5499550808448032,0.8957758157606845,2,2,0,2,2,2,2,2,2,0,2,0,0,2,1,7,7,1,8,7,1,8,7,1,7.138273,-16.93221
G-COYC,1,1.0,83.28420058,92.42514942,LVL,4,-4.9496021270752,-4.9496021270752,-4.21494824534448,-11.8030958053896,-4.65677951248277,-5.17187622382157,27.119060033009,30.1822924166535,1392.31268495654,1388.84108158505,0.990353114577428,0.987883760352131,1411.4126631665,1402.55614749952,0.983091837998521,0.976923005528377,13.7323142001157,-0.740465015739924,1.0850745487243065,-1.1084082039397365,-0.7585396763977097,0.6594891834951614,1.009710712693392,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,7,3,3,7,3,3,7,7,3,16.986122,-17.171387
WIZ,1,1.0,75.75939847,88.00100859,LVL,3,-4.06152009963989,-4.32163190841675,-6.77118706432204,-1.21068683056468,-6.34930456040466,-4.38055912690704,24.7502912338168,28.8255136596445,1425.32012450536,1275.35674699962,1.03109726875237,0.922611584518656,1438.02291202366,1368.42861498043,1.01095683432394,0.962030750019198,11.8761003411416,-0.8761109281497,2.3147606784289336,-1.7398366364627602,-0.88243083816435,0.7461588862483644,1.1791139817548104,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,21.486599,-23.351784
214A,1,1.0,79.66785178,86.28641178,LVL,4,-4.67821598052979,-4.88143396377563,-5.64390445056604,-5.85656741882648,-5.83443035832175,-7.88602194384033,25.8961056828917,28.0656211046078,1396.79888907615,1336.06536788458,1.00061706851213,0.957109732982012,1412.72187934872,1389.21321985754,0.997817069243788,0.981212709915716,12.9016506744586,-0.8056551596662468,1.4608504003814184,-1.4613813182311435,-0.8225025398376823,0.6712688908233146,1.0523854812643316,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,3,3,3,7,3,3,7,7,3,18.973602,-19.212683
AU-TV1H,1,4.0,82.82927679,70.35498812,LVD,4,-5.87117099761963,-5.91917514801025,-2.03069514615987,-12.1413969513634,-1.37494181777752,-1.37363949937857,26.8084503681938,22.7782867114228,1332.27185347283,1391.50892055366,0.947646023631428,0.989781396321624,1283.08772980233,1271.55570499895,0.943215679835089,0.934738327615009,13.7729061157217,-0.7486657035014609,-0.19097926462526352,-0.568865693117784,-0.7747851589636,0.501836209230021,0.832146078824882,2,2,0,2,2,2,2,2,2,0,2,0,0,2,1,0,7,1,8,7,1,8,7,1,2.0505507,-16.18588
CB_HHC,1,1.0,79.99243755,120.3624528,LVL,3,-6.04336595535278,-6.04925107955933,-1.83336466444497,2.08236832515086,-0.133758898340681,-1.11285295351178,26.6591343059052,40.1103681245504,1343.0462207148,1099.8508062314,0.962110567783156,0.787894018343516,1346.79680749846,1383.97298505613,0.883724939303454,0.908118756598512,8.40120431924655,-0.7998040113857667,-0.42940966248054835,-0.5201221736026198,-0.7825946760568946,0.5301271405770053,0.8922857752894342,2,2,0,2,2,2,2,2,2,0,2,0,0,2,1,0,3,1,8,8,1,8,8,1,1.3935938,-16.41363
GE_EIL,1,1.0,79.60714763,112.429787,LVL,4,-5.87226819992065,-5.78243589401245,-2.9787967744433,-5.45788294095591,-3.76419917466369,-2.59485240457743,26.0126325636314,37.0796268408598,1346.4682780947,1338.9222132459,0.964562008037392,0.959156275439191,1418.94960078828,1423.30882969907,0.945966400525518,0.948872553132715,12.9480083824781,-0.8067494435681275,-0.19249850993072337,-0.8030606832631034,-0.8164079599712103,0.5391126511156724,0.9024782066059185,2,2,0,2,2,2,2,2,2,0,2,0,0,2,1,0,7,1,8,7,1,8,7,1,3.5396307,-17.132095
AU-RK1H,1,1.0,84.37290776,160.2080808,LVL,3,-5.82522916793823,-5.11696815490723,-1.14837881725901,-7.16549417645311,-1.3183725415454,-0.747034784212995,27.3312029581029,53.2823819250753,1303.64338568629,1381.38808020902,0.925102859403941,0.980272731775597,1437.77047752478,1425.34729890283,0.878832810222973,0.871239180258456,13.6182210340574,-0.7208394260407718,-0.12736573683479696,-0.3509206355545885,-0.7474441936053748,0.42666464708357876,0.7384176460605721,2,2,0,2,2,2,2,2,2,0,0,0,0,0,1,0,7,1,8,7,1,8,7,1,-0.19286647,-15.613129
TM_PBKT,1,3.0,84.00512487,304.9640594,LVD,3,-5.86829090118408,-5.40851402282715,-2.72475790456765,-1.12418813450841,,-2.77656720568854,27.5581275857022,105.690612445022,1356.65055088541,1278.57018842737,0.962718269134103,0.907310197136557,1476.77338735696,1528.65931488696,0.773179783956525,0.800345191040292,11.9323963697989,-0.7274692675905524,-0.1869913282302046,-0.7403093611977959,-0.7355755993566129,0.5658488829526676,0.8948124345746276,2,2,0,2,2,2,2,2,2,0,2,0,0,2,1,0,7,1,8,7,1,8,7,1,3.189886,-16.449633
S1-AUHPC,1,4.0,86.34941093,112.25,LVL,3,-4.88563013076782,-4.93719482421875,-1.84697489391361,-4.04576306153017,-2.94613068997702,-2.36860061525903,28.0029507414124,36.7779260782773,1322.83402560028,1368.91349377621,0.934328539690303,0.966874846617198,1394.02080190846,1401.98074769604,0.929347201272307,0.93465383179736,13.4249381799719,-0.6852099740025355,1.173653614754816,-0.5234840996464076,-0.7123104932135257,0.47705471307246666,0.7767755511753723,2,2,0,2,2,3,2,2,3,2,0,3,2,0,3,7,7,3,7,7,3,7,7,3,14.748578,-13.39232
NEE2,1,1.0,78.21852022,151.9060896,LVL,4,-4.21736097335815,-5.50409507751465,-6.31528331293435,-8.35267245748826,-5.10468214689944,-2.76631276600718,25.540277791471,50.5438859899064,1404.31591956414,1364.24838667488,1.01079916833984,0.981959340806966,1498.63030031199,1511.49756848526,0.927980370950572,0.93594802801053,13.3518997887487,-0.8317815479707605,2.0989750247029844,-1.62722173171171,-0.8411130225796529,0.6910068289029174,1.0947199224044692,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,21.313128,-22.60169
TTW,1,4.0,80.6762186,69.15104451,LVD,3,-5.26168394088745,-5.16773414611816,-3.90874890648443,-8.26770093631692,-4.2083704049591,-0.912582193519435,26.4684120415321,22.6703919263573,1381.7719272256,1331.29218895486,0.987508970681152,0.951432688193576,1366.15359697247,1187.2614056864,1.00699282332123,0.875131257262701,12.8238285008155,-0.7874778261838328,0.6529492878559454,-1.0327724819795634,-0.7925698171158302,0.6318116552826845,0.997885524921877,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,7,3,3,7,3,3,7,3,3,11.55069,-18.317122
O16A,1,1.0,73.83306476,133.4332496,LVL,3,-5.68474817276001,-5.89334487915039,-3.94499900500956,2.79838368337991,0.505373037311602,-1.2487017194128,24.9345107018642,44.83859018335,1383.90047207278,1155.64023490168,1.00647307059838,0.840465625383042,1383.91490568816,1420.20443592165,0.885762228423041,0.908989014286769,9.59834870959062,-0.9108359999693838,0.06715180312334963,-1.0417267873130858,-0.8727958058538062,0.637400708893738,1.0767331678743368,2,2,0,2,2,2,2,2,2,0,2,0,0,2,1,7,3,1,8,3,1,8,3,1,6.542597,-18.675497
VTV,1,1.0,80.01868311,109.6013478,LVL,4,-4.27508687973022,-4.68353605270386,-6.31301638342338,-5.93969660497499,-6.7692206213533,-3.26757052142544,26.1592977388423,36.1014313676975,1406.30692121214,1329.45440816084,1.00742828472775,0.952373876452807,1467.01176583176,1437.79002643866,0.981935586232772,0.962376189048634,12.7937416184515,-0.799330895564133,2.0190446306656686,-1.6266617669161183,-0.8087370893679741,0.6962347267154114,1.0807046921198558,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,3,3,3,3,3,3,3,7,3,21.088705,-22.23107
IU_PAB,1,1.0,88.92107126,144.1228372,LVL,3,-4.92527198791504,-5.17078876495361,-4.83870049775038,-2.49881572730351,-5.25698883576134,-1.12336276846382,29.1422868370089,47.9582945665316,1376.57118948721,1361.53610084541,0.96550670839012,0.954961319197201,1469.56128837737,1429.92169211841,0.922258506139947,0.897381724804648,13.3092437405233,-0.638851916106595,1.1187633677013478,-1.2624841471166326,-0.6527210252273487,0.6181557522485535,0.9064060173870297,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,7,7,3,7,7,3,7,7,3,17.980928,-17.111742
II-TAU,1,1.0,82.61592217,35.0,LVD,5,-4.1453161239624,,-3.08539816130231,-10.0419768081932,,,26.8761527119207,,1357.62787867174,1385.66735146923,0.965681784420192,0.985626283609304,,,,,13.6838549576412,-0.752511742463506,2.198732197218297,-0.8293927873331323,-0.771244196240049,0.5684151137749157,0.907133936580079,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,3,3,3,3,3,3,3,7,3,23.245235,-20.95441
X19A,1,1.0,82.11751831,137.0230731,LVL,3,-5.54825592041016,-5.82017278671265,-4.73209262158936,-12.3360559667149,-3.59338508286042,-1.74283039257189,27.2521266848633,45.9455009809671,1399.84343679186,1384.11117470218,0.998061360397027,0.986844561081717,1466.1804232022,1445.3014566626,0.931420733018507,0.918156947735856,13.6600260964628,-0.7614962240950444,0.2561463152760915,-1.2361504400939507,-0.751580034706951,0.6792631505764303,1.0417595321378303,2,2,0,2,2,2,2,2,2,0,2,0,0,2,1,7,3,1,8,3,1,8,3,1,7.7864485,-18.379892
S1-AULHS,1,2.0,84.73560239,224.8848099,LVL,4,-4.38904809951782,-5.40660905838013,-2.90507559944671,-15.2499822075173,-2.43114327765236,-3.60038423622609,27.4172294153453,76.1036189427088,1359.84638767315,1400.9404199822,0.962723106317276,0.991816226536069,1442.17861250906,1476.77595049197,0.808906183837377,0.828311547636246,13.9153718613259,-0.7143013080553042,1.861247797751786,-0.7848504731582152,-0.7429448445198652,0.5742403919042028,0.8948325462853539,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,3,7,3,7,7,3,7,7,3,22.446693,-19.905706
G_SSB,1,2.0,84.94744305,35.0,LVD,4,-4.67586088180542,,-2.96745131138496,-5.40840471405309,,,27.6757635996824,,1356.65844449442,1316.36911485501,0.960466155394281,0.931942736180538,,,,,12.5775069818366,-0.7104825605067139,1.4641113967150634,-0.8002581876973561,-0.729423009689536,0.5658696096965746,0.8854487494632403,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,7,7,3,7,7,3,7,7,3,16.590084,-15.157178
RM_DLV,1,1.0,84.68911249,35.0,LVD,4,-5.19412517547607,,-4.11855615291246,-13.3522046991931,,,27.4813549316974,,1395.97283445931,1401.08975845497,0.9882993518296,0.991921952888473,,,,,13.917614756776,-0.7151393586526693,0.7464947872579077,-1.0845979451407133,-0.7395909567438794,0.6690998674431899,1.0011717178264279,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,7,3,3,7,3,3,7,7,3,12.214469,-18.22952
CB_NJ2,1,1.0,76.83885358,99.49646425,LVL,3,-5.63447618484497,-5.90624618530273,-3.59801030085075,-2.60204524703252,-2.87983196441825,-3.01525235966618,24.8916659097569,32.4604638281321,1359.24325136918,1333.34012629665,0.980694986557847,0.962005863128896,1389.33306574539,1408.30189247879,0.952511357291508,0.965516174742074,12.8572748269313,-0.8566521209729959,0.13676110084816626,-0.9560154946343262,-0.8750366708430926,0.5726566991095091,0.9695548058483082,2,2,0,2,2,2,2,2,2,0,2,0,0,2,1,7,3,1,8,3,1,8,7,1,6.301251,-18.011992
CCRK,1,4.0,91.67397808,35.0,LVD,3,-5.46954107284546,,-3.08382189905051,-5.55708099263022,,,29.9477202767753,,1385.97983712702,1402.17161054425,0.965377101303051,0.976655163846066,,,,,13.9338510140354,-0.5892266167406833,0.3651391259195614,-0.8290034274675712,-0.6105953080140901,0.6428606280401417,0.9058671458682164,2,2,0,2,2,2,2,2,2,0,0,0,0,2,1,7,7,1,8,7,1,8,7,1,6.904429,-15.698123
GSC,1,1.0,83.41341512,93.84009201,LVL,4,-4.27508687973022,-4.27508687973022,-6.47292251952567,-17.9433981861405,-6.92329879678224,-6.80916955489014,27.2788616080505,30.7663072110353,1425.41403705745,1386.67517930918,1.01389813252063,0.986343152349374,1445.57267991089,1415.5082138916,1.00229223438399,0.981446945011277,13.6992634206273,-0.7381357286811167,2.0190446306656686,-1.6661609248665745,-0.7501817468307624,0.7464054783223243,1.1076045845986084,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,3,3,3,3,3,3,3,7,3,20.937544,-22.208797
X15A,1,1.0,81.4391035,135.4957838,LVL,3,-4.80847501754761,-5.39910793304443,-4.95550739361019,-14.8346225572833,-5.75182160290889,-2.76434265737362,26.9020216516641,45.2120717803128,1385.67053013517,1345.88085078698,0.990295179657077,0.961858746319082,1485.54199035915,1469.3244726364,0.947250886557864,0.936909840569034,13.0602408432795,-0.773725674723714,1.2804867333538665,-1.2913371614019489,-0.7698912009626822,0.6420484612859328,1.0094698348276219,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,7,7,3,7,7,3,7,7,3,17.9915,-18.219528
MPP,1,4.0,88.22288342,68.3097183,LVD,4,-3.92815399169922,-3.44906806945801,-4.59600655015791,-2.52753859909154,-2.85522469182574,1.16525576922271,28.9711787724743,22.5165522481506,1386.47941731325,1354.59014813176,0.974720799552353,0.952302050622091,1306.78546103154,1091.13986746629,0.96584291280971,0.806459621187207,13.1993567541312,-0.6514378054370734,2.499426562931678,-1.2025351870376866,-0.6616703059296536,0.6441724070461415,0.944715738030885,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,3,7,3,3,7,3,3,7,3,23.575464,-22.698189
CWC,1,4.0,82.85246624,137.25,LVL,3,-3.96869897842407,-5.03742218017578,-4.68559677250662,-20.0000691043924,-4.85714455224669,-2.44973228763142,27.5280837906063,46.0233127254092,1405.76956054654,1376.11588386701,0.999925000833317,0.978832317145557,1476.4022575909,1468.66513440625,0.937914359811262,0.932999196006003,13.5368896769526,-0.7482476786740238,2.4432857941013593,-1.2246652842911432,-0.737146947594389,0.6948237451368519,1.049508049407499,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,23.034697,-22.680235
V15A,1,4.0,86.78765671,107.75,LVL,3,-4.80847501754761,-5.10576009750366,-5.24810353307877,-10.790166798915,-5.86327581151114,-3.31016775304955,28.6823033502863,35.7664325707724,1398.69299166944,1393.84405999768,0.985602389972301,0.982185543907464,1441.97087303612,1424.56371635692,0.969066446932879,0.95736808894954,13.8083292829297,-0.6773099325371484,1.2804867333538665,-1.363612693850373,-0.6767790458256303,0.6762423547147416,0.9899584735117037,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,7,7,3,7,7,3,7,7,3,18.580318,-17.875973
GE_KSDI,1,4.0,85.89195731,66.69547402,LVD,4,-5.1288890838623,-5.16238594055176,-1.54304194378941,-2.57647319798031,-1.72571575312305,1.10241427605529,27.9591078188507,21.7714170981318,1339.40335590663,1372.82318320285,0.946031593806831,0.969636292378302,1299.00935335889,1167.52157465079,0.96270456029562,0.865258083980326,13.485830629519,-0.6934562657671512,0.8368241876233894,-0.44840820890245026,-0.7146035623443188,0.5205618421349002,0.8254337124622693,2,2,0,2,2,2,2,2,2,2,2,0,2,2,1,7,7,1,7,7,1,7,7,1,14.125535,-12.81928
B09A,1,1.0,89.48214549,142.8619844,LVL,3,-5.79488611221313,-5.50891590118408,-2.78259705360808,-6.178378064169,0.255779844178726,-0.0872184593330519,29.4261355860133,47.7743769068625,1348.01507592209,1369.19917322741,0.945477871942548,0.960336085027118,1373.85568831948,1378.94729293358,0.86365279793775,0.866853555199487,13.429397384916,-0.6287377064907941,-0.08535111025152531,-0.7545964782488045,-0.6378751900018277,0.5431741751160697,0.8231314854100749,2,2,0,2,2,2,2,2,2,0,0,0,0,0,1,0,7,1,8,7,1,8,7,1,3.9367697,-15.881432
GLA,1,4.0,84.95417897,67.91322272,LVD,4,-4.62710285186768,-4.38576698303223,-5.23563001301663,-8.77281062675458,-4.09485125495352,0.147244057154431,27.6014206106367,22.1136714174249,1403.91977703234,1392.78494442521,0.993925505863603,0.986042438531125,1355.21762574074,1185.80295299975,1.00163904341518,0.876424946784739,13.792275213119,-0.7103611353847025,1.5316243868149884,-1.36053155168071,-0.7333112909288099,0.6899666526290744,1.0245637578602185,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,3,7,3,7,3,3,7,7,3,19.37714,-19.007057
224A,1,4.0,84.27749761,145.0,LVL,2,-5.98018884658813,-6.14271306991577,-1.30715148860577,-5.90166463153549,-2.06916991913287,-1.2217289943403,27.9412733923449,48.4982979043416,1372.45182916727,1276.57860456004,0.973931310891752,0.905896911915579,1422.91390129127,1426.37861891525,0.891480242018178,0.893650947711021,11.8975334765289,-0.7225593379614728,-0.341931240484908,-0.39013981110723783,-0.7155363371343274,0.6073392896770029,0.9414332558515155,2,2,0,2,0,2,2,2,2,0,0,0,0,0,1,0,0,1,8,8,1,8,8,1,1.2098422,-15.740346
109C,1,1.0,90.23574634,144.1783275,LVL,4,-4.39252185821533,-5.40755176544189,-5.5996527279088,-7.78011585012675,-5.97526159879464,-3.0146478002264,29.5250127079266,47.8414894263108,1415.89323383945,1405.27365003333,0.990784681453366,0.983353527248342,1500.78006888049,1502.94713018454,0.94185060216073,0.943210593565506,13.9802898610373,-0.6151529140408788,1.856437844666027,-1.450450494527793,-0.6327037264507382,0.7214061085997702,1.0115050520552695,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,3,7,3,3,7,3,3,7,3,20.885464,-21.121738
S1-AUNRC,1,1.0,91.65509325,148.9081378,LVL,3,-5.82522916793823,-5.11696815490723,-1.28874246473971,-4.69495405649072,-1.32972748940965,-1.07542740531044,29.7844407922738,49.3646833932633,1323.27091510852,1402.20992457563,0.921698430270179,0.976681850733974,1422.9526324745,1421.50163596382,0.88554033915177,0.884637346379661,13.9344256402354,-0.5895670442972631,-0.12736573683479696,-0.38559251255370347,-0.619135138931505,0.4782018812361514,0.7242629424908043,2,2,0,2,2,2,2,2,2,0,0,0,0,0,1,0,7,1,8,7,1,8,7,1,0.21481204,-15.023921
IU_YSS,1,4.0,91.81370294,69.94118645,LVD,3,-5.46244716644287,-5.12435722351074,-3.56432499026594,-4.68362714037672,-3.12312243755885,-2.04190046790695,29.8253162508936,22.5251537682889,1387.24690355249,1397.20713017212,0.966259651597225,0.973197252307426,1339.93350408619,1278.29994190753,0.985003801092522,0.939696110199113,13.8591717277876,-0.5867078653045703,0.37496173018268253,-0.9476947294915274,-0.6169972738693349,0.6461876437664489,0.9095365533690389,2,2,0,2,2,2,2,2,2,0,2,0,0,2,1,7,7,1,8,7,1,8,7,1,7.2013927,-15.87678
MY_LDM,1,4.0,88.56474167,68.03490937,LVD,4,-4.92312622070312,-4.70823001861572,-3.84977899656434,-8.22544708430212,-4.18111922675677,-3.55127558482847,28.8026777884034,21.9619404800493,1395.03829267633,1402.28490452569,0.978459261915713,0.983541928476727,1372.29777792392,1319.0332687996,1.01426295485877,0.974895246710713,13.9355500986713,-0.645275294641682,1.1217345123665465,-1.0182060504276946,-0.6704832313120231,0.6666459825115362,0.9602592622109929,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,7,7,3,7,7,3,7,7,3,17.234247,-16.44607
S1-AUTOO,1,1.0,90.75373896,35.0,LVD,3,-5.86548900604248,,-0.0784182531987455,-6.5796086626511,,,29.5565716016195,,1296.72145737335,1401.21494274725,0.905294673094233,0.978245880266866,,,,,13.9194945751287,-0.6058153154523319,-0.1831116735518375,-0.08662470326127879,-0.6310531356438107,0.40848930608282724,0.6560605181978988,2,2,0,0,2,2,0,2,2,0,0,0,0,0,1,0,7,1,8,8,1,8,7,1,-1.4984581,-14.698049
IU-OTAV,1,4.0,90.14550942,114.75,LVL,3,-4.47395515441895,-5.17121982574463,-3.12914675125272,-5.83056130653891,-1.74575355774323,-1.869649659275,29.2613218674499,37.6575857682218,1371.00247694156,1397.89894685733,0.959371949751367,0.9781930089533,1380.8856955494,1386.9253630313,0.915099864512526,0.919102294918026,13.8696051412011,-0.6167795706848034,1.7436809238589412,-0.8401993298879195,-0.6464952643099927,0.6035336347003061,0.8808993357697026,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,3,7,3,7,7,3,7,7,3,22.138996,-19.516893
IU_MA2,1,4.0,94.54139935,35.0,LVD,3,-4.78821516036987,,-5.37300144793398,-3.27620307364398,,,30.8731870200968,,1417.56657322998,1406.72150419582,0.980652981526986,0.973150512518441,,,,,14.0019061455121,-0.5375370216195765,1.3085396210282294,-1.3944643083462216,-0.5621916182805922,0.7257999007134526,0.9693801601920422,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,7,7,3,7,7,3,7,7,3,19.152786,-17.056522
TW_TWGB,1,1.0,98.13512953,134.9673375,LVL,4,-5.85780000686646,-5.94479179382324,-3.62778497099006,-0.484007001849792,-1.86737019866072,-1.44025756154462,32.2026487304363,44.6466424970282,1397.92549546135,1302.42567740897,0.96055347832892,0.894932897898972,1421.44889991076,1422.6410690074,0.906382141585672,0.907142324226788,12.3431387640481,-0.4727546124486,-0.17246507183491463,-0.9633702743033379,-0.49265821515809466,0.6742270918185999,0.8858118148131396,2,2,0,2,2,2,2,2,2,0,0,0,0,0,1,7,7,1,8,7,1,8,7,1,4.453905,-14.715991
K11A,1,3.0,88.66060543,264.8422198,LVD,3,-4.95586585998535,-5.55516576766968,-7.22368339136599,-6.763627392915,-2.15237186808815,-3.17608537677257,29.1247735236989,90.9609775438628,1441.17447777474,1394.18155200184,1.01081850098175,0.977858356655685,1472.13344081792,1495.85138634639,0.795747805847525,0.808568316943993,13.8134407003091,-0.6435472057162668,1.07640144731944,-1.851609857488356,-0.6536370051799295,0.7877886552938873,1.0948003023462172,2,2,0,2,2,3,2,2,3,2,2,3,2,2,3,7,7,3,7,7,3,7,7,3,21.041132,-16.81561
