Region,Longitude,Latitude
Soafrans_Craton,-46.30819532,-17.06253334
Soafrans_Craton,-46.43134529,-17.32651994
Soafrans_Craton,-46.55483882,-17.59042183
Soafrans_Craton,-46.40215094,-17.77921919
Soafrans_Craton,-46.1083735,-17.96266992
Soafrans_Craton,-46.09112767,-18.22167758
Soafrans_Craton,-46.28969797,-18.42390206
Soafrans_Craton,-46.41390156,-18.68806709
Soafrans_Craton,-46.32640332,-18.94465636
Soafrans_Craton,-46.03035263,-19.12882569
Soafrans_Craton,-45.80430595,-19.31541612
Soafrans_Craton,-45.85751867,-19.57747092
Soafrans_Craton,-45.97968579,-19.84297197
Soafrans_Craton,-46.02912263,-20.10667125
Soafrans_Craton,-45.72697745,-20.29248197
Soafrans_Craton,-45.50675736,-20.34992188
Soafrans_Craton,-45.13697481,-20.46696055
Soafrans_Craton,-45.18505333,-20.73163451
Soafrans_Craton,-45.46074392,-20.87348744
Soafrans_Craton,-45.58729979,-21.07522279
Soafrans_Craton,-45.35388826,-21.26397587
